scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=0.25,BUY=0.25	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	0.25	0.25
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=0.5,BUY=0.5	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	0.5	0.5
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=0.75,BUY=0.75	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	0.75	0.75
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=1,BUY=1	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=1.25,BUY=1.25	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1.25	1.25
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	BUX_BUY	BUX=1.5,BUY=1.5	50000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1.5	1.5
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=10000,r=0.2	10000	0.2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=10000,r=0.5	10000	0.5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=10000,r=1	10000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=10000,r=2	10000	2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=10000,r=5	10000	5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
